,Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN
38,2010-02-26,22.503576278686523,7.329999923706055,40.79999923706055,29.231428146362305,,28.040000915527344,10.109999656677246,26.04354476928711,39.970001220703125
39,2010-03-01,22.954219818115234,7.690000057220459,41.29999923706055,29.855714797973633,,28.06999969482422,10.15999984741211,26.048341751098633,40.09000015258789
40,2010-03-02,23.147354125976562,7.679999828338623,41.34000015258789,29.83571434020996,,28.459999084472656,10.5,26.187484741210938,40.599998474121094
41,2010-03-03,23.204578399658203,7.46999979019165,41.4900016784668,29.904285430908203,,28.0,10.479999542236328,25.94758415222168,40.63999938964844
42,2010-03-04,23.075822830200195,7.320000171661377,41.779998779296875,30.101428985595703,,27.989999771118164,10.619999885559082,25.94758415222168,40.90999984741211
43,2010-03-05,23.7195987701416,7.429999828338623,42.290000915527344,31.27857208251953,,28.40999984741211,10.779999732971191,26.06273651123047,41.18000030517578
44,2010-03-08,23.60515022277832,7.320000171661377,42.099998474121094,31.297142028808594,,28.06999969482422,10.949999809265137,26.110715866088867,41.459999084472656
45,2010-03-09,23.798282623291016,7.710000038146973,41.939998626708984,31.860000610351562,,27.989999771118164,10.880000114440918,26.293039321899414,42.060001373291016
46,2010-03-10,24.077253341674805,7.940000057220459,42.130001068115234,32.119998931884766,,28.049999237060547,10.949999809265137,26.40339469909668,42.060001373291016
47,2010-03-11,24.020029067993164,7.840000152587891,42.380001068115234,32.21428680419922,,28.079999923706055,10.779999732971191,26.64809226989746,42.0
