gvkey,iid,datadate,tic,conm,cshoc,cshtrd,eps,epsmo,prccd,exchg,spcindcd,spcseccd
003851,03,20101213,DAL,DELTA AIR LINES INC,788920000.0000,10138140.0000,0.6600,9,13.0800,11,605,600
003851,03,20101214,DAL,DELTA AIR LINES INC,788920000.0000,7992992.0000,0.6600,9,13.0700,11,605,600
003851,03,20101215,DAL,DELTA AIR LINES INC,788920000.0000,13380760.0000,0.6600,9,12.6400,11,605,600
003851,03,20101216,DAL,DELTA AIR LINES INC,788920000.0000,12697840.0000,0.6600,9,12.5700,11,605,600
003851,03,20101217,DAL,DELTA AIR LINES INC,788920000.0000,9038630.0000,0.6600,9,12.4600,11,605,600
003851,03,20101220,DAL,DELTA AIR LINES INC,788920000.0000,5587651.0000,0.6600,9,12.5300,11,605,600
003851,03,20101221,DAL,DELTA AIR LINES INC,788920000.0000,7408268.0000,0.6600,9,12.6500,11,605,600
003851,03,20101222,DAL,DELTA AIR LINES INC,788920000.0000,12164600.0000,0.6600,9,12.4300,11,605,600
003851,03,20101223,DAL,DELTA AIR LINES INC,788920000.0000,6568827.0000,0.6600,9,12.2300,11,605,600
003851,03,20101227,DAL,DELTA AIR LINES INC,788920000.0000,7330825.0000,0.6600,9,12.4500,11,605,600
003851,03,20101228,DAL,DELTA AIR LINES INC,788920000.0000,5098756.0000,0.6600,9,12.4800,11,605,600
003851,03,20101229,DAL,DELTA AIR LINES INC,788920000.0000,5223096.0000,0.6600,9,12.6600,11,605,600
003851,03,20101230,DAL,DELTA AIR LINES INC,788920000.0000,6807207.0000,0.6600,9,12.4900,11,605,600
003851,03,20101231,DAL,DELTA AIR LINES INC,788920000.0000,4262379.0000,0.6600,9,12.6000,11,605,600
003851,03,20110103,DAL,DELTA AIR LINES INC,788920000.0000,15060090.0000,0.6600,9,12.5800,11,605,600
003851,03,20110104,DAL,DELTA AIR LINES INC,788920000.0000,19143440.0000,0.6600,9,12.5300,11,605,600
003851,03,20110105,DAL,DELTA AIR LINES INC,788920000.0000,23772410.0000,0.6600,9,12.9800,11,605,600
003851,03,20110106,DAL,DELTA AIR LINES INC,788920000.0000,13100820.0000,0.6600,9,12.9100,11,605,600
003851,03,20110107,DAL,DELTA AIR LINES INC,788920000.0000,12458320.0000,0.6600,9,13.0000,11,605,600
003851,03,20110110,DAL,DELTA AIR LINES INC,788920000.0000,10294150.0000,0.6600,9,12.6000,11,605,600
003851,03,20110111,DAL,DELTA AIR LINES INC,788920000.0000,7395328.0000,0.6600,9,12.3500,11,605,600
003851,03,20110112,DAL,DELTA AIR LINES INC,788920000.0000,6715343.0000,0.6600,9,12.5100,11,605,600
003851,03,20110113,DAL,DELTA AIR LINES INC,788920000.0000,8514541.0000,0.6600,9,12.6100,11,605,600
003851,03,20110114,DAL,DELTA AIR LINES INC,788920000.0000,11112810.0000,0.6600,9,12.7500,11,605,600
003851,03,20110118,DAL,DELTA AIR LINES INC,788920000.0000,24239610.0000,0.6600,9,11.7025,11,605,600
003851,03,20110119,DAL,DELTA AIR LINES INC,788920000.0000,21069550.0000,0.7100,12,11.4500,11,605,600
003851,03,20110120,DAL,DELTA AIR LINES INC,788920000.0000,21903170.0000,0.7100,12,11.6100,11,605,600
003851,03,20110121,DAL,DELTA AIR LINES INC,788920000.0000,15559830.0000,0.7100,12,11.5400,11,605,600
003851,03,20110124,DAL,DELTA AIR LINES INC,788920000.0000,22251080.0000,0.7100,12,12.0200,11,605,600
003851,03,20110125,DAL,DELTA AIR LINES INC,788920000.0000,18292540.0000,0.7100,12,11.6300,11,605,600
003851,03,20110126,DAL,DELTA AIR LINES INC,788920000.0000,24450910.0000,0.7100,12,11.9775,11,605,600
003851,03,20110127,DAL,DELTA AIR LINES INC,788920000.0000,18365740.0000,0.7100,12,12.3000,11,605,600
003851,03,20110128,DAL,DELTA AIR LINES INC,788920000.0000,16904920.0000,0.7100,12,11.8300,11,605,600
003851,03,20110131,DAL,DELTA AIR LINES INC,788920000.0000,13664940.0000,0.7100,12,11.6700,11,605,600
003851,03,20110201,DAL,DELTA AIR LINES INC,788920000.0000,10834070.0000,0.7100,12,11.7900,11,605,600
003851,03,20110202,DAL,DELTA AIR LINES INC,788920000.0000,14199830.0000,0.7100,12,11.3500,11,605,600
003851,03,20110203,DAL,DELTA AIR LINES INC,788920000.0000,15574070.0000,0.7100,12,11.5300,11,605,600
003851,03,20110204,DAL,DELTA AIR LINES INC,788920000.0000,14999430.0000,0.7100,12,11.4000,11,605,600
003851,03,20110207,DAL,DELTA AIR LINES INC,788920000.0000,13949560.0000,0.7100,12,11.5500,11,605,600
003851,03,20110208,DAL,DELTA AIR LINES INC,788920000.0000,15171910.0000,0.7100,12,11.8600,11,605,600
003851,03,20110209,DAL,DELTA AIR LINES INC,788920000.0000,28676310.0000,0.7100,12,11.7400,11,605,600
003851,03,20110210,DAL,DELTA AIR LINES INC,788920000.0000,15732600.0000,0.7100,12,11.6900,11,605,600
003851,03,20110211,DAL,DELTA AIR LINES INC,788920000.0000,16925770.0000,0.7100,12,11.9000,11,605,600
003851,03,20110214,DAL,DELTA AIR LINES INC,788920000.0000,12949070.0000,0.7100,12,11.8200,11,605,600
003851,03,20110215,DAL,DELTA AIR LINES INC,788920000.0000,11202330.0000,0.7100,12,11.9000,11,605,600
003851,03,20110216,DAL,DELTA AIR LINES INC,834830000.0000,12386040.0000,0.7100,12,11.8200,11,605,600
003851,03,20110217,DAL,DELTA AIR LINES INC,834830000.0000,12977000.0000,0.7100,12,11.6500,11,605,600
003851,03,20110218,DAL,DELTA AIR LINES INC,834830000.0000,13203270.0000,0.7100,12,11.5000,11,605,600
003851,03,20110222,DAL,DELTA AIR LINES INC,834830000.0000,34082100.0000,0.7100,12,10.7400,11,605,600
003851,03,20110223,DAL,DELTA AIR LINES INC,834830000.0000,35800290.0000,0.7100,12,11.0200,11,605,600
003851,03,20110224,DAL,DELTA AIR LINES INC,834830000.0000,25498950.0000,0.7100,12,11.1300,11,605,600
003851,03,20110225,DAL,DELTA AIR LINES INC,834830000.0000,16739260.0000,0.7100,12,11.1200,11,605,600
003851,03,20110228,DAL,DELTA AIR LINES INC,834830000.0000,20994600.0000,0.7100,12,11.2400,11,605,600
003851,03,20110301,DAL,DELTA AIR LINES INC,834830000.0000,16172120.0000,0.7100,12,10.6100,11,605,600
003851,03,20110302,DAL,DELTA AIR LINES INC,834830000.0000,23805430.0000,0.7100,12,10.1500,11,605,600
003851,03,20110303,DAL,DELTA AIR LINES INC,834830000.0000,34584430.0000,0.7100,12,10.2600,11,605,600
003851,03,20110304,DAL,DELTA AIR LINES INC,834830000.0000,17883260.0000,0.7100,12,9.9100,11,605,600
003851,03,20110307,DAL,DELTA AIR LINES INC,834830000.0000,23553220.0000,0.7100,12,10.0900,11,605,600
003851,03,20110308,DAL,DELTA AIR LINES INC,834830000.0000,32070750.0000,0.7100,12,11.0700,11,605,600
003851,03,20110309,DAL,DELTA AIR LINES INC,834830000.0000,14066610.0000,0.7100,12,10.8800,11,605,600
003851,03,20110310,DAL,DELTA AIR LINES INC,834830000.0000,28580730.0000,0.7100,12,11.1800,11,605,600
003851,03,20110311,DAL,DELTA AIR LINES INC,834830000.0000,19397590.0000,0.7100,12,11.2300,11,605,600
003851,03,20110314,DAL,DELTA AIR LINES INC,834830000.0000,11344700.0000,0.7100,12,10.9700,11,605,600
003851,03,20110315,DAL,DELTA AIR LINES INC,834830000.0000,14994910.0000,0.7100,12,10.6900,11,605,600
003851,03,20110316,DAL,DELTA AIR LINES INC,834830000.0000,18092780.0000,0.7100,12,10.2000,11,605,600
003851,03,20110317,DAL,DELTA AIR LINES INC,834830000.0000,24123670.0000,0.7100,12,9.8600,11,605,600
003851,03,20110318,DAL,DELTA AIR LINES INC,834830000.0000,23319520.0000,0.7100,12,10.2400,11,605,600
003851,03,20110321,DAL,DELTA AIR LINES INC,834830000.0000,16684160.0000,0.7100,12,10.1700,11,605,600
003851,03,20110322,DAL,DELTA AIR LINES INC,834830000.0000,19685680.0000,0.7100,12,10.0000,11,605,600
003851,03,20110323,DAL,DELTA AIR LINES INC,834830000.0000,18291400.0000,0.7100,12,9.9100,11,605,600
003851,03,20110324,DAL,DELTA AIR LINES INC,834830000.0000,20217670.0000,0.7100,12,10.0100,11,605,600
003851,03,20110325,DAL,DELTA AIR LINES INC,834830000.0000,19483400.0000,0.7100,12,9.8000,11,605,600
003851,03,20110328,DAL,DELTA AIR LINES INC,834830000.0000,14555730.0000,0.7100,12,9.9100,11,605,600
003851,03,20110329,DAL,DELTA AIR LINES INC,834830000.0000,13132400.0000,0.7100,12,9.7900,11,605,600
003851,03,20110330,DAL,DELTA AIR LINES INC,834830000.0000,16667020.0000,0.7100,12,9.9400,11,605,600
003851,03,20110331,DAL,DELTA AIR LINES INC,834830000.0000,11493770.0000,0.7100,12,9.8000,11,605,600
003851,03,20110401,DAL,DELTA AIR LINES INC,834830000.0000,9186099.0000,0.7100,12,9.8200,11,605,600
003851,03,20110404,DAL,DELTA AIR LINES INC,834830000.0000,8711632.0000,0.7100,12,9.8300,11,605,600
003851,03,20110405,DAL,DELTA AIR LINES INC,834830000.0000,13820670.0000,0.7100,12,9.7000,11,605,600
003851,03,20110406,DAL,DELTA AIR LINES INC,834830000.0000,20997570.0000,0.7100,12,9.5900,11,605,600
003851,03,20110407,DAL,DELTA AIR LINES INC,834830000.0000,13455620.0000,0.7100,12,9.4100,11,605,600
003851,03,20110408,DAL,DELTA AIR LINES INC,834830000.0000,23143150.0000,0.7100,12,9.0400,11,605,600
003851,03,20110411,DAL,DELTA AIR LINES INC,834830000.0000,24887560.0000,0.7100,12,9.4300,11,605,600
003851,03,20110412,DAL,DELTA AIR LINES INC,834830000.0000,41929530.0000,0.7100,12,9.9000,11,605,600
003851,03,20110413,DAL,DELTA AIR LINES INC,834830000.0000,16160630.0000,0.7100,12,9.5800,11,605,600
003851,03,20110414,DAL,DELTA AIR LINES INC,834830000.0000,10833680.0000,0.7100,12,9.3500,11,605,600
003851,03,20110415,DAL,DELTA AIR LINES INC,834830000.0000,15755100.0000,0.7100,12,9.2500,11,605,600
003851,03,20110418,DAL,DELTA AIR LINES INC,834830000.0000,23188980.0000,0.7100,12,9.1400,11,605,600
003851,03,20110419,DAL,DELTA AIR LINES INC,834830000.0000,10730450.0000,0.7100,12,9.1300,11,605,600
003851,03,20110420,DAL,DELTA AIR LINES INC,834830000.0000,21788960.0000,0.7100,12,9.0700,11,605,600
003851,03,20110421,DAL,DELTA AIR LINES INC,834830000.0000,9602641.0000,0.7100,12,9.0500,11,605,600
003851,03,20110425,DAL,DELTA AIR LINES INC,834830000.0000,12781010.0000,0.7100,12,9.0000,11,605,600
003851,03,20110426,DAL,DELTA AIR LINES INC,834830000.0000,42708940.0000,0.7100,12,9.9900,11,605,600
003851,03,20110427,DAL,DELTA AIR LINES INC,834830000.0000,20142060.0000,0.6400,3,10.0500,11,605,600
003851,03,20110428,DAL,DELTA AIR LINES INC,834830000.0000,12692660.0000,0.6400,3,10.0700,11,605,600
003851,03,20110429,DAL,DELTA AIR LINES INC,834830000.0000,22643570.0000,0.6400,3,10.3800,11,605,600
003851,03,20110502,DAL,DELTA AIR LINES INC,834830000.0000,13661000.0000,0.6400,3,10.4600,11,605,600
003851,03,20110503,DAL,DELTA AIR LINES INC,845839000.0000,12300160.0000,0.6400,3,10.5200,11,605,600
003851,03,20110504,DAL,DELTA AIR LINES INC,845839000.0000,14878200.0000,0.6400,3,10.4700,11,605,600
003851,03,20110505,DAL,DELTA AIR LINES INC,845839000.0000,27714140.0000,0.6400,3,11.2200,11,605,600
003851,03,20110506,DAL,DELTA AIR LINES INC,845839000.0000,17846860.0000,0.6400,3,11.2100,11,605,600
003851,03,20110509,DAL,DELTA AIR LINES INC,845839000.0000,9823310.0000,0.6400,3,10.8100,11,605,600
003851,03,20110510,DAL,DELTA AIR LINES INC,845839000.0000,11151880.0000,0.6400,3,10.8000,11,605,600
003851,03,20110511,DAL,DELTA AIR LINES INC,845839000.0000,14412070.0000,0.6400,3,11.0600,11,605,600
003851,03,20110512,DAL,DELTA AIR LINES INC,845839000.0000,9390889.0000,0.6400,3,10.8700,11,605,600
003851,03,20110513,DAL,DELTA AIR LINES INC,845839000.0000,8481338.0000,0.6400,3,10.6500,11,605,600
003851,03,20110516,DAL,DELTA AIR LINES INC,845839000.0000,12249870.0000,0.6400,3,11.0000,11,605,600
003851,03,20110517,DAL,DELTA AIR LINES INC,845839000.0000,11999440.0000,0.6400,3,11.0100,11,605,600
003851,03,20110518,DAL,DELTA AIR LINES INC,845839000.0000,14215180.0000,0.6400,3,10.9300,11,605,600
003851,03,20110519,DAL,DELTA AIR LINES INC,845839000.0000,19203070.0000,0.6400,3,11.3800,11,605,600
003851,03,20110520,DAL,DELTA AIR LINES INC,845839000.0000,16707820.0000,0.6400,3,11.5100,11,605,600
003851,03,20110523,DAL,DELTA AIR LINES INC,845839000.0000,11460030.0000,0.6400,3,11.2300,11,605,600
003851,03,20110524,DAL,DELTA AIR LINES INC,845839000.0000,11729700.0000,0.6400,3,11.0900,11,605,600
003851,03,20110525,DAL,DELTA AIR LINES INC,845839000.0000,21532110.0000,0.6400,3,10.4900,11,605,600
003851,03,20110526,DAL,DELTA AIR LINES INC,845839000.0000,32675220.0000,0.6400,3,10.1800,11,605,600
003851,03,20110527,DAL,DELTA AIR LINES INC,845839000.0000,25949020.0000,0.6400,3,10.0000,11,605,600
003851,03,20110531,DAL,DELTA AIR LINES INC,845839000.0000,13700660.0000,0.6400,3,10.0800,11,605,600
003851,03,20110601,DAL,DELTA AIR LINES INC,845839000.0000,19373870.0000,0.6400,3,9.6800,11,605,600
003851,03,20110602,DAL,DELTA AIR LINES INC,845839000.0000,18965580.0000,0.6400,3,9.6200,11,605,600
003851,03,20110603,DAL,DELTA AIR LINES INC,845839000.0000,13708040.0000,0.6400,3,9.6200,11,605,600
003851,03,20110606,DAL,DELTA AIR LINES INC,845839000.0000,14615920.0000,0.6400,3,9.3300,11,605,600
003851,03,20110607,DAL,DELTA AIR LINES INC,845839000.0000,12406830.0000,0.6400,3,9.2600,11,605,600
003851,03,20110608,DAL,DELTA AIR LINES INC,845839000.0000,11938750.0000,0.6400,3,9.1400,11,605,600
003851,03,20110609,DAL,DELTA AIR LINES INC,845839000.0000,10648310.0000,0.6400,3,9.1800,11,605,600
003851,03,20110610,DAL,DELTA AIR LINES INC,845839000.0000,9087427.0000,0.6400,3,9.2200,11,605,600
003851,03,20110613,DAL,DELTA AIR LINES INC,845839000.0000,7322864.0000,0.6400,3,9.2600,11,605,600
003851,03,20110614,DAL,DELTA AIR LINES INC,845839000.0000,13880710.0000,0.6400,3,9.5000,11,605,600
003851,03,20110615,DAL,DELTA AIR LINES INC,845839000.0000,15361060.0000,0.6400,3,9.3300,11,605,600
003851,03,20110616,DAL,DELTA AIR LINES INC,845839000.0000,9785124.0000,0.6400,3,9.4000,11,605,600
003851,03,20110617,DAL,DELTA AIR LINES INC,845839000.0000,9424513.0000,0.6400,3,9.5800,11,605,600
003851,03,20110620,DAL,DELTA AIR LINES INC,845839000.0000,8154857.0000,0.6400,3,9.6900,11,605,600
003851,03,20110621,DAL,DELTA AIR LINES INC,845839000.0000,10605840.0000,0.6400,3,9.8100,11,605,600
003851,03,20110622,DAL,DELTA AIR LINES INC,845839000.0000,9758716.0000,0.6400,3,9.5900,11,605,600
003851,03,20110623,DAL,DELTA AIR LINES INC,845839000.0000,20245150.0000,0.6400,3,9.9400,11,605,600
003851,03,20110624,DAL,DELTA AIR LINES INC,845839000.0000,21424430.0000,0.6400,3,9.4300,11,605,600
003851,03,20110627,DAL,DELTA AIR LINES INC,845839000.0000,10333130.0000,0.6400,3,9.6600,11,605,600
003851,03,20110628,DAL,DELTA AIR LINES INC,845839000.0000,12640150.0000,0.6400,3,9.3900,11,605,600
003851,03,20110629,DAL,DELTA AIR LINES INC,845839000.0000,14837990.0000,0.6400,3,9.2000,11,605,600
003851,03,20110630,DAL,DELTA AIR LINES INC,845839000.0000,20600210.0000,0.6400,3,9.1700,11,605,600
003851,03,20110701,DAL,DELTA AIR LINES INC,845839000.0000,14397180.0000,0.6400,3,9.2900,11,605,600
003851,03,20110705,DAL,DELTA AIR LINES INC,845839000.0000,10994910.0000,0.6400,3,9.1200,11,605,600
003851,03,20110706,DAL,DELTA AIR LINES INC,845839000.0000,14801030.0000,0.6400,3,9.1300,11,605,600
003851,03,20110707,DAL,DELTA AIR LINES INC,845839000.0000,12603960.0000,0.6400,3,9.4100,11,605,600
003851,03,20110708,DAL,DELTA AIR LINES INC,845839000.0000,9610130.0000,0.6400,3,9.3500,11,605,600
003851,03,20110711,DAL,DELTA AIR LINES INC,845839000.0000,10278930.0000,0.6400,3,9.0000,11,605,600
003851,03,20110712,DAL,DELTA AIR LINES INC,845839000.0000,30188650.0000,0.6400,3,8.6100,11,605,600
003851,03,20110713,DAL,DELTA AIR LINES INC,845839000.0000,15208110.0000,0.6400,3,8.7000,11,605,600
003851,03,20110714,DAL,DELTA AIR LINES INC,845839000.0000,10181810.0000,0.6400,3,8.5100,11,605,600
003851,03,20110715,DAL,DELTA AIR LINES INC,845839000.0000,12163080.0000,0.6400,3,8.4100,11,605,600
003851,03,20110718,DAL,DELTA AIR LINES INC,845839000.0000,24684270.0000,0.6400,3,8.0600,11,605,600
003851,03,20110719,DAL,DELTA AIR LINES INC,845839000.0000,17366240.0000,0.6400,3,8.2600,11,605,600
003851,03,20110720,DAL,DELTA AIR LINES INC,845839000.0000,6007251.0000,0.6400,3,8.1400,11,605,600
003851,03,20110721,DAL,DELTA AIR LINES INC,845839000.0000,10000260.0000,0.6400,3,8.1700,11,605,600
003851,03,20110722,DAL,DELTA AIR LINES INC,845839000.0000,8012477.0000,0.6400,3,8.1000,11,605,600
003851,03,20110725,DAL,DELTA AIR LINES INC,845839000.0000,17930640.0000,0.6400,3,7.8600,11,605,600
003851,03,20110726,DAL,DELTA AIR LINES INC,845839000.0000,22106330.0000,0.6400,3,8.0200,11,605,600
003851,03,20110727,DAL,DELTA AIR LINES INC,845839000.0000,41430420.0000,0.6400,3,7.6100,11,605,600
003851,03,20110728,DAL,DELTA AIR LINES INC,846063000.0000,16710070.0000,0.3200,6,7.6300,11,605,600
003851,03,20110729,DAL,DELTA AIR LINES INC,846063000.0000,13439180.0000,0.3200,6,7.8900,11,605,600
003851,03,20110801,DAL,DELTA AIR LINES INC,846063000.0000,14368720.0000,0.3200,6,7.8000,11,605,600
003851,03,20110802,DAL,DELTA AIR LINES INC,846063000.0000,17884350.0000,0.3200,6,7.4300,11,605,600
003851,03,20110803,DAL,DELTA AIR LINES INC,846063000.0000,32952790.0000,0.3200,6,7.5500,11,605,600
003851,03,20110804,DAL,DELTA AIR LINES INC,846063000.0000,22317680.0000,0.3200,6,7.0200,11,605,600
003851,03,20110805,DAL,DELTA AIR LINES INC,846063000.0000,29536530.0000,0.3200,6,6.9700,11,605,600
003851,03,20110808,DAL,DELTA AIR LINES INC,846063000.0000,25984240.0000,0.3200,6,6.6200,11,605,600
003851,03,20110809,DAL,DELTA AIR LINES INC,846063000.0000,18494330.0000,0.3200,6,7.0800,11,605,600
003851,03,20110810,DAL,DELTA AIR LINES INC,846063000.0000,14141050.0000,0.3200,6,6.6800,11,605,600
003851,03,20110811,DAL,DELTA AIR LINES INC,846063000.0000,12644240.0000,0.3200,6,6.9700,11,605,600
003851,03,20110812,DAL,DELTA AIR LINES INC,846063000.0000,11326870.0000,0.3200,6,6.9700,11,605,600
003851,03,20110815,DAL,DELTA AIR LINES INC,846063000.0000,13434450.0000,0.3200,6,7.3200,11,605,600
003851,03,20110816,DAL,DELTA AIR LINES INC,846063000.0000,23754320.0000,0.3200,6,7.6600,11,605,600
003851,03,20110817,DAL,DELTA AIR LINES INC,846063000.0000,14278510.0000,0.3200,6,7.8000,11,605,600
003851,03,20110818,DAL,DELTA AIR LINES INC,846063000.0000,16192070.0000,0.3200,6,7.3900,11,605,600
003851,03,20110819,DAL,DELTA AIR LINES INC,846063000.0000,13253720.0000,0.3200,6,7.2100,11,605,600
003851,03,20110822,DAL,DELTA AIR LINES INC,846063000.0000,21189040.0000,0.3200,6,7.2200,11,605,600
003851,03,20110823,DAL,DELTA AIR LINES INC,846063000.0000,13576680.0000,0.3200,6,7.2600,11,605,600
003851,03,20110824,DAL,DELTA AIR LINES INC,846063000.0000,10507660.0000,0.3200,6,7.2500,11,605,600
003851,03,20110825,DAL,DELTA AIR LINES INC,846063000.0000,24540510.0000,0.3200,6,6.8300,11,605,600
003851,03,20110826,DAL,DELTA AIR LINES INC,846063000.0000,13300530.0000,0.3200,6,7.1200,11,605,600
003851,03,20110829,DAL,DELTA AIR LINES INC,846063000.0000,9652281.0000,0.3200,6,7.5000,11,605,600
003851,03,20110830,DAL,DELTA AIR LINES INC,846063000.0000,9547571.0000,0.3200,6,7.6100,11,605,600
003851,03,20110831,DAL,DELTA AIR LINES INC,846063000.0000,14169700.0000,0.3200,6,7.5300,11,605,600
003851,03,20110901,DAL,DELTA AIR LINES INC,846063000.0000,13388100.0000,0.3200,6,7.4200,11,605,600
003851,03,20110902,DAL,DELTA AIR LINES INC,846063000.0000,7748606.0000,0.3200,6,7.2700,11,605,600
003851,03,20110906,DAL,DELTA AIR LINES INC,846063000.0000,8010522.0000,0.3200,6,7.1300,11,605,600
003851,03,20110907,DAL,DELTA AIR LINES INC,846063000.0000,6746499.0000,0.3200,6,7.4700,11,605,600
003851,03,20110908,DAL,DELTA AIR LINES INC,846063000.0000,5634078.0000,0.3200,6,7.3100,11,605,600
003851,03,20110909,DAL,DELTA AIR LINES INC,846063000.0000,6394482.0000,0.3200,6,7.1800,11,605,600
003851,03,20110912,DAL,DELTA AIR LINES INC,846063000.0000,9878836.0000,0.3200,6,7.3800,11,605,600
003851,03,20110913,DAL,DELTA AIR LINES INC,846063000.0000,22861540.0000,0.3200,6,7.9900,11,605,600
003851,03,20110914,DAL,DELTA AIR LINES INC,846063000.0000,21970200.0000,0.3200,6,8.3900,11,605,600
003851,03,20110915,DAL,DELTA AIR LINES INC,846063000.0000,14275880.0000,0.3200,6,8.4600,11,605,600
003851,03,20110916,DAL,DELTA AIR LINES INC,846063000.0000,8787127.0000,0.3200,6,8.4000,11,605,600
003851,03,20110919,DAL,DELTA AIR LINES INC,846063000.0000,7291053.0000,0.3200,6,8.3100,11,605,600
003851,03,20110920,DAL,DELTA AIR LINES INC,846063000.0000,7573548.0000,0.3200,6,8.3700,11,605,600
003851,03,20110921,DAL,DELTA AIR LINES INC,846063000.0000,9236906.0000,0.3200,6,8.0000,11,605,600
003851,03,20110922,DAL,DELTA AIR LINES INC,846063000.0000,18378710.0000,0.3200,6,7.5800,11,605,600
003851,03,20110923,DAL,DELTA AIR LINES INC,846063000.0000,19052120.0000,0.3200,6,8.1700,11,605,600
003851,03,20110926,DAL,DELTA AIR LINES INC,846063000.0000,12215360.0000,0.3200,6,8.3000,11,605,600
003851,03,20110927,DAL,DELTA AIR LINES INC,846063000.0000,9701025.0000,0.3200,6,8.1400,11,605,600
003851,03,20110928,DAL,DELTA AIR LINES INC,846063000.0000,9509247.0000,0.3200,6,8.1100,11,605,600
003851,03,20110929,DAL,DELTA AIR LINES INC,846063000.0000,9619423.0000,0.3200,6,7.9500,11,605,600
003851,03,20110930,DAL,DELTA AIR LINES INC,846063000.0000,14809840.0000,0.3200,6,7.5000,11,605,600
003851,03,20111003,DAL,DELTA AIR LINES INC,846063000.0000,34604490.0000,0.3200,6,6.6500,11,605,600
003851,03,20111004,DAL,DELTA AIR LINES INC,846063000.0000,21980940.0000,0.3200,6,7.2900,11,605,600
003851,03,20111005,DAL,DELTA AIR LINES INC,846063000.0000,12280370.0000,0.3200,6,7.4300,11,605,600
003851,03,20111006,DAL,DELTA AIR LINES INC,846063000.0000,11214500.0000,0.3200,6,7.7800,11,605,600
003851,03,20111007,DAL,DELTA AIR LINES INC,846063000.0000,13825430.0000,0.3200,6,7.8000,11,605,600
003851,03,20111010,DAL,DELTA AIR LINES INC,846063000.0000,12198260.0000,0.3200,6,8.0500,11,605,600
003851,03,20111011,DAL,DELTA AIR LINES INC,846063000.0000,12251680.0000,0.3200,6,8.2100,11,605,600
003851,03,20111012,DAL,DELTA AIR LINES INC,846063000.0000,11720660.0000,0.3200,6,8.4200,11,605,600
003851,03,20111013,DAL,DELTA AIR LINES INC,846063000.0000,14798660.0000,0.3200,6,8.6800,11,605,600
